matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2018-england-belgium,2018-06-28,2018,GROUP_STAGE,England,Belgium,AWAY,0,1,128,0.5085,0.2731,0.2183,1.67,1.03,0.5085,0,0.4166,0.2791,0.3043,2.6,1.27,0.4166,0,0.4442,0.2773,0.2785,2.32,1.2,0.4442,0
wc2018-panama-tunisia,2018-06-28,2018,GROUP_STAGE,Panama,Tunisia,AWAY,1,2,-59,0.289,0.2864,0.4246,1.2,1.5,0.4246,1,0.3413,0.2619,0.3968,2.15,1.54,0.3968,1,0.3256,0.2693,0.4051,1.87,1.53,0.4051,1
wc2018-france-argentina,2018-06-30,2018,LAST_16,France,Argentina,HOME,4,3,55,0.4196,0.2869,0.2935,1.49,1.21,0.4196,1,0.4283,0.2656,0.3061,2.69,1.4,0.4283,1,0.4257,0.272,0.3023,2.33,1.34,0.4257,1
wc2018-uruguay-portugal,2018-06-30,2018,LAST_16,Uruguay,Portugal,HOME,2,1,-152,0.1954,0.2663,0.5382,0.97,1.73,0.5382,0,0.4175,0.2738,0.3087,2.78,1.56,0.4175,1,0.3509,0.2715,0.3776,2.24,1.61,0.3776,0
wc2018-spain-russia,2018-07-01,2018,LAST_16,Spain,Russia,DRAW,1,1,510,0.8624,0.1163,0.0213,2.62,0.3,0.8624,0,0.6951,0.1996,0.1053,2.74,0.78,0.6951,0,0.7453,0.1746,0.0801,2.71,0.64,0.7453,0
wc2018-croatia-denmark,2018-07-01,2018,LAST_16,Croatia,Denmark,DRAW,1,1,44,0.4063,0.288,0.3056,1.46,1.24,0.4063,0,0.4413,0.2713,0.2874,2.87,1.4,0.4413,0,0.4308,0.2763,0.2929,2.45,1.35,0.4308,0
wc2018-brazil-mexico,2018-07-02,2018,LAST_16,Brazil,Mexico,HOME,2,0,77,0.4467,0.2838,0.2695,1.54,1.16,0.4467,1,0.6962,0.1726,0.1312,2.9,1.04,0.6962,1,0.6214,0.206,0.1727,2.49,1.07,0.6214,1
wc2018-belgium-japan,2018-07-02,2018,LAST_16,Belgium,Japan,HOME,3,2,69,0.4366,0.2851,0.2784,1.52,1.18,0.4366,1,0.717,0.1687,0.1143,2.91,0.92,0.717,1,0.6329,0.2036,0.1635,2.49,1,0.6329,1
wc2018-sweden-switzerland,2018-07-03,2018,LAST_16,Sweden,Switzerland,HOME,1,0,-90,0.2565,0.2816,0.4619,1.13,1.57,0.4619,0,0.4014,0.2815,0.3171,2.27,1.42,0.4014,1,0.3579,0.2815,0.3605,1.93,1.47,0.3605,0
wc2018-colombia-england,2018-07-03,2018,LAST_16,Colombia,England,DRAW,1,1,-109,0.2369,0.2777,0.4854,1.08,1.62,0.4854,0,0.3337,0.2762,0.3901,2.07,1.61,0.3901,0,0.3047,0.2767,0.4187,1.77,1.61,0.4187,0
wc2018-uruguay-france,2018-07-06,2018,QUARTER_FINAL,Uruguay,France,AWAY,0,2,-243,0.1205,0.2321,0.6475,0.74,1.96,0.6475,1,0.348,0.2764,0.3756,2.35,1.59,0.3756,1,0.2797,0.2631,0.4572,1.87,1.7,0.4572,1
wc2018-brazil-belgium,2018-07-06,2018,QUARTER_FINAL,Brazil,Belgium,AWAY,1,2,60,0.4256,0.2863,0.2881,1.5,1.2,0.4256,0,0.4486,0.2496,0.3018,2.68,1.5,0.4486,0,0.4417,0.2606,0.2977,2.33,1.41,0.4417,0
wc2018-sweden-england,2018-07-07,2018,QUARTER_FINAL,Sweden,England,AWAY,0,2,-262,0.107,0.2234,0.6696,0.69,2.01,0.6696,1,0.3326,0.234,0.4334,2.14,1.37,0.4334,1,0.2649,0.2308,0.5043,1.71,1.56,0.5043,1
wc2018-russia-croatia,2018-07-07,2018,QUARTER_FINAL,Russia,Croatia,DRAW,2,2,-334,0.0631,0.1865,0.7504,0.51,2.19,0.7504,0,0.3333,0.2206,0.4461,2.2,1.53,0.4461,0,0.2522,0.2104,0.5374,1.69,1.73,0.5374,0
wc2018-france-belgium,2018-07-10,2018,SEMI_FINAL,France,Belgium,HOME,1,0,157,0.5432,0.2651,0.1917,1.74,0.96,0.5432,1,0.4315,0.2684,0.3001,2.69,1.26,0.4315,1,0.465,0.2674,0.2676,2.41,1.17,0.465,1
wc2018-croatia-england,2018-07-11,2018,SEMI_FINAL,Croatia,England,HOME,2,1,-177,0.1738,0.2585,0.5677,0.91,1.79,0.5677,0,0.3942,0.2965,0.3093,2.58,1.44,0.3942,1,0.3281,0.2851,0.3868,2.08,1.55,0.3868,0
wc2018-france-croatia,2018-07-15,2018,FINAL,France,Croatia,HOME,4,2,205,0.6022,0.248,0.1498,1.86,0.84,0.6022,1,0.6455,0.1997,0.1548,2.94,1.07,0.6455,1,0.6325,0.2142,0.1533,2.62,1,0.6325,1
wc2022-qatar-ecuador,2022-11-20,2022,GROUP_STAGE,Qatar,Ecuador,AWAY,0,2,-223,0.1356,0.2408,0.6236,0.79,1.91,0.6236,1,0.4428,0.2741,0.2831,2.66,1.4,0.4428,0,0.3506,0.2641,0.3853,2.1,1.55,0.3853,1
wc2022-england-ir-iran,2022-11-21,2022,GROUP_STAGE,England,IR Iran,HOME,6,2,511,0.8628,0.1159,0.0212,2.63,0.3,0.8628,1,0.5232,0.2409,0.2359,2.87,1.45,0.5232,1,0.6251,0.2034,0.1715,2.8,1.11,0.6251,1
wc2022-senegal-netherlands,2022-11-21,2022,GROUP_STAGE,Senegal,Netherlands,AWAY,0,2,-101,0.2455,0.2795,0.475,1.1,1.6,0.475,1,0.3442,0.2639,0.3919,2.16,1.67,0.3919,1,0.3146,0.2686,0.4168,1.84,1.65,0.4168,1
wc2022-united-states-wales,2022-11-21,2022,GROUP_STAGE,United States,Wales,DRAW,1,1,-147,0.2004,0.2679,0.5317,0.98,1.72,0.5317,0,0.4501,0.2152,0.3347,3.69,1.63,0.4501,0,0.3752,0.231,0.3938,2.88,1.66,0.3938,0
wc2022-argentina-saudi-arabia,2022-11-22,2022,GROUP_STAGE,Argentina,Saudi Arabia,AWAY,1,2,327,0.7427,0.1904,0.067,2.17,0.53,0.7427,0,0.5244,0.2385,0.2371,2.87,1.46,0.5244,0,0.5899,0.2241,0.1861,2.66,1.18,0.5899,0
wc2022-denmark-tunisia,2022-11-22,2022,GROUP_STAGE,Denmark,Tunisia,DRAW,0,0,146,0.5306,0.2682,0.2013,1.72,0.98,0.5306,0,0.6194,0.2412,0.1394,2.77,0.99,0.6194,0,0.5928,0.2493,0.158,2.45,0.99,0.5928,0
wc2022-mexico-poland,2022-11-22,2022,GROUP_STAGE,Mexico,Poland,DRAW,0,0,138,0.5208,0.2705,0.2088,1.7,1,0.5208,0,0.5656,0.2571,0.1773,3.09,1.11,0.5656,0,0.5522,0.2611,0.1868,2.67,1.08,0.5522,0
wc2022-france-australia,2022-11-22,2022,GROUP_STAGE,France,Australia,HOME,4,1,304,0.7169,0.2028,0.0803,2.11,0.59,0.7169,1,0.6906,0.1869,0.1225,2.79,1.03,0.6906,1,0.6985,0.1917,0.1098,2.59,0.9,0.6985,1
wc2022-morocco-croatia,2022-11-23,2022,GROUP_STAGE,Morocco,Croatia,DRAW,0,0,67,0.4348,0.2853,0.2799,1.52,1.18,0.4348,0,0.3675,0.29,0.3425,2.15,1.58,0.3675,0,0.3877,0.2886,0.3237,1.96,1.46,0.3877,0
wc2022-germany-japan,2022-11-23,2022,GROUP_STAGE,Germany,Japan,AWAY,1,2,81,0.4508,0.2832,0.266,1.55,1.15,0.4508,0,0.5934,0.222,0.1846,3.29,1.03,0.5934,0,0.5506,0.2404,0.209,2.77,1.07,0.5506,0
wc2022-spain-costa-rica,2022-11-23,2022,GROUP_STAGE,Spain,Costa Rica,HOME,7,0,510,0.8624,0.1163,0.0213,2.62,0.3,0.8624,1,0.5214,0.2434,0.2352,2.88,1.44,0.5214,1,0.6237,0.2053,0.171,2.8,1.1,0.6237,1
wc2022-belgium-canada,2022-11-23,2022,GROUP_STAGE,Belgium,Canada,HOME,1,0,156,0.5424,0.2653,0.1923,1.74,0.96,0.5424,1,0.7079,0.1792,0.1129,2.7,0.82,0.7079,1,0.6583,0.205,0.1367,2.41,0.86,0.6583,1
wc2022-switzerland-cameroon,2022-11-24,2022,GROUP_STAGE,Switzerland,Cameroon,HOME,1,0,208,0.6056,0.2469,0.1475,1.87,0.83,0.6056,1,0.6558,0.2219,0.1223,2.55,0.88,0.6558,1,0.6407,0.2294,0.1299,2.35,0.87,0.6407,1
wc2022-uruguay-korea-republic,2022-11-24,2022,GROUP_STAGE,Uruguay,Korea Republic,DRAW,0,0,296,0.7089,0.2065,0.0847,2.09,0.61,0.7089,0,0.4996,0.2453,0.2551,2.93,1.6,0.4996,0,0.5624,0.2337,0.204,2.68,1.3,0.5624,0
wc2022-portugal-ghana,2022-11-24,2022,GROUP_STAGE,Portugal,Ghana,HOME,3,2,285,0.6965,0.212,0.0915,2.06,0.64,0.6965,1,0.7612,0.1431,0.0957,2.9,0.77,0.7612,1,0.7418,0.1638,0.0944,2.65,0.73,0.7418,1
wc2022-brazil-serbia,2022-11-24,2022,GROUP_STAGE,Brazil,Serbia,HOME,2,0,232,0.6346,0.2368,0.1285,1.93,0.77,0.6346,1,0.7114,0.1685,0.1201,2.84,0.87,0.7114,1,0.6884,0.189,0.1226,2.57,0.84,0.6884,1
wc2022-wales-ir-iran,2022-11-25,2022,GROUP_STAGE,Wales,IR Iran,AWAY,0,2,185,0.5783,0.2554,0.1663,1.81,0.89,0.5783,0,0.4821,0.2439,0.274,2.7,1.61,0.4821,0,0.511,0.2474,0.2417,2.43,1.39,0.511,0
wc2022-qatar-senegal,2022-11-25,2022,GROUP_STAGE,Qatar,Senegal,AWAY,1,3,-231,0.1292,0.2372,0.6336,0.77,1.93,0.6336,1,0.3063,0.2167,0.477,2.25,1.75,0.477,1,0.2532,0.2229,0.524,1.81,1.8,0.524,1
wc2022-netherlands-ecuador,2022-11-25,2022,GROUP_STAGE,Netherlands,Ecuador,DRAW,1,1,109,0.4856,0.2777,0.2368,1.62,1.08,0.4856,0,0.688,0.2003,0.1117,2.71,0.81,0.688,0,0.6273,0.2235,0.1492,2.38,0.89,0.6273,0
wc2022-england-united-states,2022-11-25,2022,GROUP_STAGE,England,United States,DRAW,0,0,473,0.8522,0.1246,0.0232,2.53,0.3,0.8522,0,0.5232,0.2409,0.2359,2.87,1.45,0.5232,0,0.6219,0.206,0.1721,2.77,1.11,0.6219,0
wc2022-tunisia-australia,2022-11-26,2022,GROUP_STAGE,Tunisia,Australia,AWAY,0,1,-91,0.2552,0.2814,0.4634,1.12,1.58,0.4634,1,0.4908,0.2083,0.3009,2.92,1.39,0.4908,0,0.4201,0.2302,0.3497,2.38,1.45,0.4201,0
wc2022-poland-saudi-arabia,2022-11-26,2022,GROUP_STAGE,Poland,Saudi Arabia,HOME,2,0,70,0.4379,0.2849,0.2772,1.53,1.17,0.4379,1,0.4776,0.2327,0.2897,2.83,1.84,0.4776,1,0.4657,0.2484,0.286,2.44,1.64,0.4657,1
wc2022-france-denmark,2022-11-26,2022,GROUP_STAGE,France,Denmark,HOME,2,1,249,0.6544,0.2294,0.1162,1.97,0.73,0.6544,1,0.5833,0.2123,0.2044,2.87,1.04,0.5833,1,0.6046,0.2174,0.1779,2.6,0.95,0.6046,1
wc2022-argentina-mexico,2022-11-26,2022,GROUP_STAGE,Argentina,Mexico,HOME,2,0,119,0.4977,0.2754,0.227,1.65,1.05,0.4977,1,0.6568,0.1937,0.1495,2.81,1.1,0.6568,1,0.6091,0.2182,0.1728,2.46,1.09,0.6091,1
wc2022-japan-costa-rica,2022-11-27,2022,GROUP_STAGE,Japan,Costa Rica,AWAY,0,1,314,0.7284,0.1973,0.0743,2.14,0.56,0.7284,0,0.4653,0.2358,0.2989,2.6,1.84,0.4653,0,0.5442,0.2243,0.2315,2.46,1.46,0.5442,0
wc2022-belgium-morocco,2022-11-27,2022,GROUP_STAGE,Belgium,Morocco,AWAY,0,2,-19,0.3337,0.2897,0.3767,1.3,1.4,0.3767,1,0.7049,0.1699,0.1252,2.84,0.9,0.7049,0,0.5935,0.2058,0.2007,2.38,1.05,0.5935,0
wc2022-croatia-canada,2022-11-27,2022,GROUP_STAGE,Croatia,Canada,HOME,4,1,107,0.483,0.2781,0.2389,1.62,1.08,0.483,1,0.6788,0.2042,0.117,2.93,0.86,0.6788,1,0.6201,0.2264,0.1536,2.54,0.93,0.6201,1
wc2022-spain-germany,2022-11-27,2022,GROUP_STAGE,Spain,Germany,DRAW,1,1,115,0.4925,0.2764,0.2311,1.64,1.06,0.4925,0,0.5362,0.2402,0.2236,2.94,1.25,0.5362,0,0.5231,0.2511,0.2259,2.55,1.19,0.5231,0
wc2022-cameroon-serbia,2022-11-28,2022,GROUP_STAGE,Cameroon,Serbia,DRAW,3,3,-80,0.2671,0.2834,0.4495,1.15,1.55,0.4495,0,0.3697,0.2741,0.3562,2.3,1.45,0.3697,0,0.3389,0.2769,0.3842,1.96,1.48,0.3842,0
wc2022-korea-republic-ghana,2022-11-28,2022,GROUP_STAGE,Korea Republic,Ghana,AWAY,2,3,-163,0.1856,0.2629,0.5515,0.94,1.76,0.5515,1,0.4914,0.2123,0.2963,3.64,1.39,0.4914,0,0.3997,0.2275,0.3729,2.83,1.5,0.3997,0
wc2022-brazil-switzerland,2022-11-28,2022,GROUP_STAGE,Brazil,Switzerland,HOME,1,0,104,0.4793,0.2788,0.2419,1.61,1.09,0.4793,1,0.6947,0.1756,0.1297,2.82,1.02,0.6947,1,0.6301,0.2066,0.1634,2.46,1.04,0.6301,1
wc2022-portugal-uruguay,2022-11-28,2022,GROUP_STAGE,Portugal,Uruguay,HOME,2,0,152,0.5384,0.2663,0.1953,1.73,0.97,0.5384,1,0.542,0.221,0.237,2.96,1.16,0.542,1,0.5409,0.2346,0.2245,2.59,1.1,0.5409,1
wc2022-ecuador-senegal,2022-11-29,2022,GROUP_STAGE,Ecuador,Senegal,AWAY,1,2,-8,0.3455,0.2899,0.3645,1.33,1.37,0.3645,1,0.3546,0.242,0.4034,2.34,1.55,0.4034,1,0.3519,0.2564,0.3917,2.04,1.5,0.3917,1
wc2022-netherlands-qatar,2022-11-29,2022,GROUP_STAGE,Netherlands,Qatar,HOME,2,0,332,0.7483,0.1876,0.0642,2.18,0.52,0.7483,1,0.7225,0.169,0.1085,2.78,0.83,0.7225,1,0.7302,0.1746,0.0952,2.6,0.74,0.7302,1
wc2022-ir-iran-united-states,2022-11-29,2022,GROUP_STAGE,IR Iran,United States,AWAY,0,1,-38,0.3122,0.2885,0.3993,1.26,1.44,0.3993,1,0.4862,0.2172,0.2966,3.6,1.75,0.4862,0,0.434,0.2386,0.3274,2.9,1.66,0.434,0
wc2022-wales-england,2022-11-29,2022,GROUP_STAGE,Wales,England,AWAY,0,3,-326,0.0678,0.1912,0.741,0.54,2.16,0.741,1,0.327,0.2612,0.4118,2.08,1.43,0.4118,1,0.2492,0.2402,0.5106,1.62,1.65,0.5106,1
wc2022-australia-denmark,2022-11-30,2022,GROUP_STAGE,Australia,Denmark,HOME,1,0,-55,0.2939,0.2869,0.4192,1.21,1.49,0.4192,0,0.3347,0.2109,0.4544,2.14,1.58,0.4544,0,0.3225,0.2337,0.4438,1.86,1.55,0.4438,0
wc2022-tunisia-france,2022-11-30,2022,GROUP_STAGE,Tunisia,France,HOME,1,0,-395,0.0355,0.1525,0.812,0.36,2.34,0.812,0,0.2636,0.2094,0.527,1.78,1.91,0.527,0,0.1952,0.1923,0.6125,1.35,2.04,0.6125,0
wc2022-saudi-arabia-mexico,2022-11-30,2022,GROUP_STAGE,Saudi Arabia,Mexico,AWAY,1,2,-208,0.1476,0.2469,0.6055,0.83,1.87,0.6055,1,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3549,0.2207,0.4244,2.83,1.67,0.4244,1
wc2022-poland-argentina,2022-11-30,2022,GROUP_STAGE,Poland,Argentina,AWAY,0,2,-257,0.1106,0.2257,0.6637,0.71,1.99,0.6637,1,0.2628,0.2145,0.5227,1.79,1.92,0.5227,1,0.2171,0.2179,0.565,1.47,1.94,0.565,1
wc2022-canada-morocco,2022-12-01,2022,GROUP_STAGE,Canada,Morocco,AWAY,1,2,-174,0.1757,0.2592,0.565,0.91,1.79,0.565,1,0.3838,0.2655,0.3507,2.24,1.45,0.3838,0,0.3214,0.2636,0.415,1.84,1.55,0.415,1
wc2022-croatia-belgium,2022-12-01,2022,GROUP_STAGE,Croatia,Belgium,DRAW,0,0,-49,0.3005,0.2876,0.4119,1.23,1.47,0.4119,0,0.3648,0.2744,0.3608,2.52,1.28,0.3648,0,0.3455,0.2784,0.3761,2.13,1.34,0.3761,0
wc2022-costa-rica-germany,2022-12-01,2022,GROUP_STAGE,Costa Rica,Germany,AWAY,2,4,-395,0.0356,0.1526,0.8117,0.36,2.34,0.8117,1,0.4324,0.213,0.3546,3.68,1.71,0.4324,0,0.3134,0.1949,0.4917,2.69,1.9,0.4917,1
wc2022-japan-spain,2022-12-01,2022,GROUP_STAGE,Japan,Spain,HOME,2,1,-195,0.1578,0.2517,0.5905,0.86,1.84,0.5905,0,0.3185,0.2341,0.4474,1.97,1.69,0.4474,0,0.2703,0.2394,0.4903,1.64,1.73,0.4903,0
wc2022-korea-republic-portugal,2022-12-02,2022,GROUP_STAGE,Korea Republic,Portugal,HOME,2,1,-449,0.0246,0.1305,0.845,0.3,2.47,0.845,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,1,0.3123,0.1869,0.5009,2.66,1.86,0.5009,0
wc2022-ghana-uruguay,2022-12-02,2022,GROUP_STAGE,Ghana,Uruguay,AWAY,0,2,-133,0.2138,0.2719,0.5143,1.02,1.68,0.5143,1,0.2378,0.2267,0.5355,1.69,1.77,0.5355,1,0.2306,0.2403,0.5291,1.49,1.74,0.5291,1
wc2022-cameroon-brazil,2022-12-02,2022,GROUP_STAGE,Cameroon,Brazil,HOME,1,0,-312,0.0756,0.1986,0.7258,0.57,2.13,0.7258,0,0.2114,0.2248,0.5638,1.35,1.95,0.5638,0,0.1707,0.2169,0.6124,1.12,2,0.6124,0
wc2022-serbia-switzerland,2022-12-02,2022,GROUP_STAGE,Serbia,Switzerland,AWAY,2,3,-128,0.2186,0.2732,0.5082,1.03,1.67,0.5082,1,0.3987,0.2783,0.323,2.27,1.43,0.3987,0,0.3447,0.2768,0.3786,1.9,1.5,0.3786,1
wc2022-netherlands-united-states,2022-12-03,2022,LAST_16,Netherlands,United States,HOME,3,1,364,0.7814,0.1701,0.0486,2.26,0.44,0.7814,1,0.5153,0.246,0.2387,2.78,1.46,0.5153,1,0.5951,0.2232,0.1817,2.62,1.15,0.5951,1
wc2022-argentina-australia,2022-12-03,2022,LAST_16,Argentina,Australia,HOME,2,1,249,0.654,0.2295,0.1164,1.97,0.73,0.654,1,0.6963,0.1854,0.1183,2.79,1.01,0.6963,1,0.6836,0.1986,0.1177,2.54,0.93,0.6836,1
wc2022-france-poland,2022-12-04,2022,LAST_16,France,Poland,HOME,3,1,312,0.7261,0.1985,0.0755,2.13,0.57,0.7261,1,0.7059,0.1872,0.1069,2.83,0.81,0.7059,1,0.712,0.1906,0.0975,2.62,0.74,0.712,1
wc2022-england-senegal,2022-12-04,2022,LAST_16,England,Senegal,HOME,3,0,210,0.6079,0.2461,0.146,1.87,0.83,0.6079,1,0.6721,0.1989,0.129,2.96,1.02,0.6721,1,0.6528,0.2131,0.1341,2.63,0.96,0.6528,1
wc2022-japan-croatia,2022-12-05,2022,LAST_16,Japan,Croatia,DRAW,1,1,-20,0.3317,0.2896,0.3787,1.3,1.4,0.3787,0,0.3602,0.2812,0.3586,2.06,1.58,0.3602,0,0.3517,0.2837,0.3646,1.83,1.53,0.3646,0
wc2022-brazil-korea-republic,2022-12-05,2022,LAST_16,Brazil,Korea Republic,HOME,4,1,443,0.8432,0.1319,0.0249,2.46,0.3,0.8432,1,0.5188,0.2411,0.2401,2.68,1.51,0.5188,1,0.6161,0.2083,0.1755,2.61,1.15,0.6161,1
wc2022-morocco-spain,2022-12-06,2022,LAST_16,Morocco,Spain,DRAW,0,0,-108,0.2384,0.278,0.4836,1.08,1.62,0.4836,0,0.3054,0.2582,0.4364,1.88,1.69,0.4364,0,0.2853,0.2641,0.4506,1.64,1.67,0.4506,0
wc2022-portugal-switzerland,2022-12-06,2022,LAST_16,Portugal,Switzerland,HOME,6,1,110,0.4864,0.2775,0.2361,1.63,1.08,0.4864,1,0.5736,0.2218,0.2046,2.98,1.06,0.5736,1,0.5474,0.2385,0.2141,2.57,1.06,0.5474,1
wc2022-croatia-brazil,2022-12-09,2022,QUARTER_FINAL,Croatia,Brazil,DRAW,1,1,-108,0.2376,0.2779,0.4845,1.08,1.62,0.4845,0,0.3147,0.2844,0.4009,2.05,1.6,0.4009,0,0.2916,0.2825,0.426,1.76,1.61,0.426,0
wc2022-netherlands-argentina,2022-12-09,2022,QUARTER_FINAL,Netherlands,Argentina,DRAW,2,2,-83,0.264,0.2829,0.453,1.14,1.56,0.453,0,0.3945,0.2954,0.3101,2.43,1.42,0.3945,0,0.3554,0.2917,0.353,2.04,1.46,0.3554,0
wc2022-morocco-portugal,2022-12-10,2022,QUARTER_FINAL,Morocco,Portugal,HOME,1,0,-47,0.3021,0.2877,0.4102,1.23,1.47,0.4102,0,0.3395,0.2627,0.3978,2.04,1.63,0.3978,0,0.3283,0.2702,0.4015,1.8,1.58,0.4015,0
wc2022-england-france,2022-12-10,2022,QUARTER_FINAL,England,France,AWAY,1,2,-28,0.3226,0.2892,0.3882,1.28,1.42,0.3882,1,0.4367,0.2679,0.2954,2.67,1.23,0.4367,0,0.4025,0.2743,0.3232,2.25,1.29,0.4025,0
wc2022-argentina-croatia,2022-12-13,2022,SEMI_FINAL,Argentina,Croatia,HOME,3,0,150,0.5355,0.267,0.1975,1.73,0.97,0.5355,1,0.6525,0.1978,0.1497,2.87,1.18,0.6525,1,0.6174,0.2186,0.164,2.53,1.12,0.6174,1
wc2022-france-morocco,2022-12-14,2022,SEMI_FINAL,France,Morocco,HOME,2,0,138,0.5202,0.2706,0.2092,1.69,1.01,0.5202,1,0.7021,0.1793,0.1186,2.87,0.84,0.7021,1,0.6475,0.2067,0.1458,2.52,0.89,0.6475,1
wc2022-argentina-france,2022-12-18,2022,FINAL,Argentina,France,DRAW,3,3,-55,0.2935,0.2869,0.4196,1.21,1.49,0.4196,0,0.443,0.2553,0.3017,2.69,1.36,0.443,0,0.3982,0.2648,0.3371,2.25,1.4,0.3982,0
