matchId,date,year,stage,homeTeam,awayTeam,actualOutcome,homeScore,awayScore,eloDiff,elo_homeWin,elo_draw,elo_awayWin,elo_xgHome,elo_xgAway,elo_confidence,elo_correct,ml_homeWin,ml_draw,ml_awayWin,ml_xgHome,ml_xgAway,ml_confidence,ml_correct,ensemble_homeWin,ensemble_draw,ensemble_awayWin,ensemble_xgHome,ensemble_xgAway,ensemble_confidence,ensemble_correct
wc2018-senegal-colombia,2018-06-28,2018,GROUP_STAGE,Senegal,Colombia,AWAY,0,1,-91,0.2554,0.2814,0.4632,1.12,1.58,0.4632,1,0.4218,0.258,0.3202,2.64,1.52,0.4218,0,0.3719,0.265,0.3631,2.18,1.54,0.3719,0
wc2018-england-belgium,2018-06-28,2018,GROUP_STAGE,England,Belgium,AWAY,0,1,113,0.4901,0.2768,0.2331,1.63,1.07,0.4901,0,0.4166,0.2791,0.3043,2.6,1.27,0.4166,0,0.4387,0.2784,0.2829,2.31,1.21,0.4387,0
wc2018-panama-tunisia,2018-06-28,2018,GROUP_STAGE,Panama,Tunisia,AWAY,1,2,-60,0.288,0.2863,0.4257,1.2,1.5,0.4257,1,0.3413,0.2619,0.3968,2.15,1.54,0.3968,1,0.3253,0.2692,0.4055,1.87,1.53,0.4055,1
wc2018-france-argentina,2018-06-30,2018,LAST_16,France,Argentina,HOME,4,3,53,0.4176,0.2871,0.2954,1.48,1.22,0.4176,1,0.4283,0.2656,0.3061,2.69,1.4,0.4283,1,0.4251,0.2721,0.3029,2.33,1.35,0.4251,1
wc2018-uruguay-portugal,2018-06-30,2018,LAST_16,Uruguay,Portugal,HOME,2,1,-155,0.1933,0.2656,0.541,0.96,1.74,0.541,0,0.4175,0.2738,0.3087,2.78,1.56,0.4175,1,0.3502,0.2713,0.3784,2.23,1.61,0.3784,0
wc2018-spain-russia,2018-07-01,2018,LAST_16,Spain,Russia,DRAW,1,1,517,0.8645,0.1146,0.0209,2.64,0.3,0.8645,0,0.6951,0.1996,0.1053,2.74,0.78,0.6951,0,0.7459,0.1741,0.08,2.71,0.64,0.7459,0
wc2018-croatia-denmark,2018-07-01,2018,LAST_16,Croatia,Denmark,DRAW,1,1,45,0.4072,0.288,0.3049,1.46,1.24,0.4072,0,0.4413,0.2713,0.2874,2.87,1.4,0.4413,0,0.4311,0.2763,0.2926,2.45,1.35,0.4311,0
wc2018-brazil-mexico,2018-07-02,2018,LAST_16,Brazil,Mexico,HOME,2,0,86,0.4576,0.2823,0.2601,1.57,1.13,0.4576,1,0.6962,0.1726,0.1312,2.9,1.04,0.6962,1,0.6246,0.2055,0.1699,2.5,1.07,0.6246,1
wc2018-belgium-japan,2018-07-02,2018,LAST_16,Belgium,Japan,HOME,3,2,70,0.4378,0.2849,0.2773,1.53,1.18,0.4378,1,0.717,0.1687,0.1143,2.91,0.92,0.717,1,0.6332,0.2036,0.1632,2.49,1,0.6332,1
wc2018-sweden-switzerland,2018-07-03,2018,LAST_16,Sweden,Switzerland,HOME,1,0,-91,0.255,0.2814,0.4636,1.12,1.58,0.4636,0,0.4014,0.2815,0.3171,2.27,1.42,0.4014,1,0.3575,0.2815,0.3611,1.93,1.47,0.3611,0
wc2018-colombia-england,2018-07-03,2018,LAST_16,Colombia,England,DRAW,1,1,-105,0.2413,0.2787,0.48,1.09,1.61,0.48,0,0.3337,0.2762,0.3901,2.07,1.61,0.3901,0,0.306,0.277,0.4171,1.78,1.61,0.4171,0
wc2018-uruguay-france,2018-07-06,2018,QUARTER_FINAL,Uruguay,France,AWAY,0,2,-242,0.1213,0.2326,0.6462,0.75,1.96,0.6462,1,0.348,0.2764,0.3756,2.35,1.59,0.3756,1,0.28,0.2633,0.4568,1.87,1.7,0.4568,1
wc2018-brazil-belgium,2018-07-06,2018,QUARTER_FINAL,Brazil,Belgium,AWAY,1,2,86,0.4569,0.2824,0.2607,1.56,1.14,0.4569,0,0.4486,0.2496,0.3018,2.68,1.5,0.4486,0,0.4511,0.2594,0.2895,2.35,1.39,0.4511,0
wc2018-sweden-england,2018-07-07,2018,QUARTER_FINAL,Sweden,England,AWAY,0,2,-249,0.1162,0.2294,0.6544,0.73,1.97,0.6544,1,0.3326,0.234,0.4334,2.14,1.37,0.4334,1,0.2677,0.2326,0.4997,1.72,1.55,0.4997,1
wc2018-russia-croatia,2018-07-07,2018,QUARTER_FINAL,Russia,Croatia,DRAW,2,2,-339,0.0605,0.1837,0.7558,0.5,2.2,0.7558,0,0.3333,0.2206,0.4461,2.2,1.53,0.4461,0,0.2515,0.2095,0.539,1.69,1.73,0.539,0
wc2018-france-belgium,2018-07-10,2018,SEMI_FINAL,France,Belgium,HOME,1,0,154,0.5403,0.2658,0.1939,1.74,0.96,0.5403,1,0.4315,0.2684,0.3001,2.69,1.26,0.4315,1,0.4641,0.2676,0.2682,2.4,1.17,0.4641,1
wc2018-croatia-england,2018-07-11,2018,SEMI_FINAL,Croatia,England,HOME,2,1,-162,0.1865,0.2633,0.5502,0.94,1.76,0.5502,0,0.3942,0.2965,0.3093,2.58,1.44,0.3942,1,0.3319,0.2865,0.3816,2.09,1.53,0.3816,0
wc2018-france-croatia,2018-07-15,2018,FINAL,France,Croatia,HOME,4,2,203,0.6002,0.2487,0.1512,1.86,0.84,0.6002,1,0.6455,0.1997,0.1548,2.94,1.07,0.6455,1,0.6319,0.2144,0.1537,2.62,1,0.6319,1
wc2022-qatar-ecuador,2022-11-20,2022,GROUP_STAGE,Qatar,Ecuador,AWAY,0,2,-226,0.133,0.2393,0.6277,0.78,1.92,0.6277,1,0.4428,0.2741,0.2831,2.66,1.4,0.4428,0,0.3499,0.2637,0.3865,2.1,1.55,0.3865,1
wc2022-england-ir-iran,2022-11-21,2022,GROUP_STAGE,England,IR Iran,HOME,6,2,502,0.8603,0.118,0.0217,2.6,0.3,0.8603,1,0.5232,0.2409,0.2359,2.87,1.45,0.5232,1,0.6243,0.204,0.1716,2.79,1.11,0.6243,1
wc2022-senegal-netherlands,2022-11-21,2022,GROUP_STAGE,Senegal,Netherlands,AWAY,0,2,-102,0.244,0.2792,0.4768,1.09,1.61,0.4768,1,0.3442,0.2639,0.3919,2.16,1.67,0.3919,1,0.3141,0.2685,0.4174,1.84,1.65,0.4174,1
wc2022-united-states-wales,2022-11-21,2022,GROUP_STAGE,United States,Wales,DRAW,1,1,-149,0.1983,0.2673,0.5344,0.98,1.72,0.5344,0,0.4501,0.2152,0.3347,3.69,1.63,0.4501,0,0.3746,0.2308,0.3946,2.88,1.66,0.3946,0
wc2022-argentina-saudi-arabia,2022-11-22,2022,GROUP_STAGE,Argentina,Saudi Arabia,AWAY,1,2,330,0.7456,0.1889,0.0655,2.17,0.53,0.7456,0,0.5244,0.2385,0.2371,2.87,1.46,0.5244,0,0.5908,0.2236,0.1856,2.66,1.18,0.5908,0
wc2022-denmark-tunisia,2022-11-22,2022,GROUP_STAGE,Denmark,Tunisia,DRAW,0,0,148,0.5333,0.2675,0.1992,1.72,0.98,0.5333,0,0.6194,0.2412,0.1394,2.77,0.99,0.6194,0,0.5936,0.2491,0.1573,2.46,0.99,0.5936,0
wc2022-mexico-poland,2022-11-22,2022,GROUP_STAGE,Mexico,Poland,DRAW,0,0,157,0.5443,0.2648,0.1909,1.74,0.96,0.5443,0,0.5656,0.2571,0.1773,3.09,1.11,0.5656,0,0.5592,0.2594,0.1814,2.69,1.06,0.5592,0
wc2022-france-australia,2022-11-22,2022,GROUP_STAGE,France,Australia,HOME,4,1,302,0.715,0.2036,0.0813,2.11,0.6,0.715,1,0.6906,0.1869,0.1225,2.79,1.03,0.6906,1,0.6979,0.1919,0.1101,2.58,0.9,0.6979,1
wc2022-morocco-croatia,2022-11-23,2022,GROUP_STAGE,Morocco,Croatia,DRAW,0,0,53,0.418,0.287,0.295,1.48,1.22,0.418,0,0.3675,0.29,0.3425,2.15,1.58,0.3675,0,0.3827,0.2891,0.3283,1.95,1.47,0.3827,0
wc2022-germany-japan,2022-11-23,2022,GROUP_STAGE,Germany,Japan,AWAY,1,2,82,0.4522,0.283,0.2647,1.55,1.15,0.4522,0,0.5934,0.222,0.1846,3.29,1.03,0.5934,0,0.551,0.2403,0.2086,2.77,1.06,0.551,0
wc2022-spain-costa-rica,2022-11-23,2022,GROUP_STAGE,Spain,Costa Rica,HOME,7,0,517,0.8645,0.1145,0.0209,2.64,0.3,0.8645,1,0.5214,0.2434,0.2352,2.88,1.44,0.5214,1,0.6243,0.2047,0.1709,2.81,1.1,0.6243,1
wc2022-belgium-canada,2022-11-23,2022,GROUP_STAGE,Belgium,Canada,HOME,1,0,143,0.5269,0.2691,0.2041,1.71,0.99,0.5269,1,0.7079,0.1792,0.1129,2.7,0.82,0.7079,1,0.6536,0.2062,0.1403,2.4,0.87,0.6536,1
wc2022-switzerland-cameroon,2022-11-24,2022,GROUP_STAGE,Switzerland,Cameroon,HOME,1,0,211,0.6095,0.2456,0.1449,1.88,0.82,0.6095,1,0.6558,0.2219,0.1223,2.55,0.88,0.6558,1,0.6419,0.229,0.1291,2.35,0.86,0.6419,1
wc2022-uruguay-korea-republic,2022-11-24,2022,GROUP_STAGE,Uruguay,Korea Republic,DRAW,0,0,301,0.7139,0.2042,0.0819,2.1,0.6,0.7139,0,0.4996,0.2453,0.2551,2.93,1.6,0.4996,0,0.5639,0.233,0.2031,2.68,1.3,0.5639,0
wc2022-portugal-ghana,2022-11-24,2022,GROUP_STAGE,Portugal,Ghana,HOME,3,2,279,0.6889,0.2153,0.0958,2.05,0.65,0.6889,1,0.7612,0.1431,0.0957,2.9,0.77,0.7612,1,0.7395,0.1648,0.0957,2.64,0.73,0.7395,1
wc2022-brazil-serbia,2022-11-24,2022,GROUP_STAGE,Brazil,Serbia,HOME,2,0,261,0.6681,0.224,0.108,2,0.7,0.6681,1,0.7114,0.1685,0.1201,2.84,0.87,0.7114,1,0.6984,0.1852,0.1165,2.59,0.82,0.6984,1
wc2022-wales-ir-iran,2022-11-25,2022,GROUP_STAGE,Wales,IR Iran,AWAY,0,2,188,0.5817,0.2544,0.1639,1.82,0.88,0.5817,0,0.4821,0.2439,0.274,2.7,1.61,0.4821,0,0.512,0.2471,0.241,2.44,1.39,0.512,0
wc2022-qatar-senegal,2022-11-25,2022,GROUP_STAGE,Qatar,Senegal,AWAY,1,3,-235,0.1266,0.2357,0.6377,0.76,1.94,0.6377,1,0.3063,0.2167,0.477,2.25,1.75,0.477,1,0.2524,0.2224,0.5252,1.8,1.81,0.5252,1
wc2022-netherlands-ecuador,2022-11-25,2022,GROUP_STAGE,Netherlands,Ecuador,DRAW,1,1,111,0.4875,0.2773,0.2352,1.63,1.07,0.4875,0,0.688,0.2003,0.1117,2.71,0.81,0.688,0,0.6278,0.2234,0.1488,2.39,0.89,0.6278,0
wc2022-england-united-states,2022-11-25,2022,GROUP_STAGE,England,United States,DRAW,0,0,463,0.8493,0.1269,0.0238,2.51,0.3,0.8493,0,0.5232,0.2409,0.2359,2.87,1.45,0.5232,0,0.621,0.2067,0.1723,2.76,1.11,0.621,0
wc2022-tunisia-australia,2022-11-26,2022,GROUP_STAGE,Tunisia,Australia,AWAY,0,1,-94,0.2522,0.2808,0.4669,1.11,1.59,0.4669,1,0.4908,0.2083,0.3009,2.92,1.39,0.4908,0,0.4192,0.2301,0.3507,2.38,1.45,0.4192,0
wc2022-poland-saudi-arabia,2022-11-26,2022,GROUP_STAGE,Poland,Saudi Arabia,HOME,2,0,71,0.4393,0.2847,0.276,1.53,1.17,0.4393,1,0.4776,0.2327,0.2897,2.83,1.84,0.4776,1,0.4661,0.2483,0.2856,2.44,1.64,0.4661,1
wc2022-france-denmark,2022-11-26,2022,GROUP_STAGE,France,Denmark,HOME,2,1,248,0.6533,0.2298,0.1169,1.97,0.73,0.6533,1,0.5833,0.2123,0.2044,2.87,1.04,0.5833,1,0.6043,0.2176,0.1781,2.6,0.95,0.6043,1
wc2022-argentina-mexico,2022-11-26,2022,GROUP_STAGE,Argentina,Mexico,HOME,2,0,102,0.4762,0.2793,0.2445,1.6,1.1,0.4762,1,0.6568,0.1937,0.1495,2.81,1.1,0.6568,1,0.6026,0.2194,0.178,2.45,1.1,0.6026,1
wc2022-japan-costa-rica,2022-11-27,2022,GROUP_STAGE,Japan,Costa Rica,AWAY,0,1,319,0.7337,0.1948,0.0715,2.15,0.55,0.7337,0,0.4653,0.2358,0.2989,2.6,1.84,0.4653,0,0.5458,0.2235,0.2307,2.46,1.45,0.5458,0
wc2022-belgium-morocco,2022-11-27,2022,GROUP_STAGE,Belgium,Morocco,AWAY,0,2,-4,0.3504,0.29,0.3596,1.34,1.36,0.3596,1,0.7049,0.1699,0.1252,2.84,0.9,0.7049,0,0.5985,0.2059,0.1955,2.39,1.04,0.5985,0
wc2022-croatia-canada,2022-11-27,2022,GROUP_STAGE,Croatia,Canada,HOME,4,1,94,0.4667,0.2809,0.2524,1.58,1.12,0.4667,1,0.6788,0.2042,0.117,2.93,0.86,0.6788,1,0.6152,0.2272,0.1576,2.53,0.94,0.6152,1
wc2022-spain-germany,2022-11-27,2022,GROUP_STAGE,Spain,Germany,DRAW,1,1,117,0.4947,0.2759,0.2293,1.64,1.06,0.4947,0,0.5362,0.2402,0.2236,2.94,1.25,0.5362,0,0.5238,0.2509,0.2253,2.55,1.19,0.5238,0
wc2022-cameroon-serbia,2022-11-28,2022,GROUP_STAGE,Cameroon,Serbia,DRAW,3,3,-81,0.2659,0.2832,0.4509,1.15,1.55,0.4509,0,0.3697,0.2741,0.3562,2.3,1.45,0.3697,0,0.3386,0.2768,0.3846,1.95,1.48,0.3846,0
wc2022-korea-republic-ghana,2022-11-28,2022,GROUP_STAGE,Korea Republic,Ghana,AWAY,2,3,-177,0.1736,0.2584,0.5679,0.91,1.79,0.5679,1,0.4914,0.2123,0.2963,3.64,1.39,0.4914,0,0.3961,0.2261,0.3778,2.82,1.51,0.3961,0
wc2022-brazil-switzerland,2022-11-28,2022,GROUP_STAGE,Brazil,Switzerland,HOME,1,0,131,0.5117,0.2725,0.2158,1.68,1.02,0.5117,1,0.6947,0.1756,0.1297,2.82,1.02,0.6947,1,0.6398,0.2047,0.1555,2.48,1.02,0.6398,1
wc2022-portugal-uruguay,2022-11-28,2022,GROUP_STAGE,Portugal,Uruguay,HOME,2,0,155,0.5412,0.2656,0.1932,1.74,0.96,0.5412,1,0.542,0.221,0.237,2.96,1.16,0.542,1,0.5418,0.2344,0.2239,2.59,1.1,0.5418,1
wc2022-ecuador-senegal,2022-11-29,2022,GROUP_STAGE,Ecuador,Senegal,AWAY,1,2,-8,0.3454,0.2899,0.3647,1.33,1.37,0.3647,1,0.3546,0.242,0.4034,2.34,1.55,0.4034,1,0.3518,0.2564,0.3918,2.04,1.5,0.3918,1
wc2022-netherlands-qatar,2022-11-29,2022,GROUP_STAGE,Netherlands,Qatar,HOME,2,0,337,0.7536,0.1848,0.0616,2.19,0.51,0.7536,1,0.7225,0.169,0.1085,2.78,0.83,0.7225,1,0.7318,0.1737,0.0944,2.6,0.73,0.7318,1
wc2022-ir-iran-united-states,2022-11-29,2022,GROUP_STAGE,IR Iran,United States,AWAY,0,1,-39,0.3115,0.2885,0.4,1.25,1.45,0.4,1,0.4862,0.2172,0.2966,3.6,1.75,0.4862,0,0.4338,0.2386,0.3276,2.9,1.66,0.4338,0
wc2022-wales-england,2022-11-29,2022,GROUP_STAGE,Wales,England,AWAY,0,3,-314,0.0746,0.1976,0.7278,0.57,2.13,0.7278,1,0.327,0.2612,0.4118,2.08,1.43,0.4118,1,0.2513,0.2421,0.5066,1.63,1.64,0.5066,1
wc2022-australia-denmark,2022-11-30,2022,GROUP_STAGE,Australia,Denmark,HOME,1,0,-54,0.2946,0.287,0.4184,1.22,1.48,0.4184,0,0.3347,0.2109,0.4544,2.14,1.58,0.4544,0,0.3227,0.2337,0.4436,1.86,1.55,0.4436,0
wc2022-tunisia-france,2022-11-30,2022,GROUP_STAGE,Tunisia,France,HOME,1,0,-396,0.035,0.1518,0.8132,0.36,2.34,0.8132,0,0.2636,0.2094,0.527,1.78,1.91,0.527,0,0.195,0.1921,0.6129,1.35,2.04,0.6129,0
wc2022-saudi-arabia-mexico,2022-11-30,2022,GROUP_STAGE,Saudi Arabia,Mexico,AWAY,1,2,-228,0.1316,0.2386,0.6298,0.78,1.92,0.6298,1,0.4438,0.2094,0.3468,3.69,1.58,0.4438,0,0.3501,0.2182,0.4317,2.82,1.68,0.4317,1
wc2022-poland-argentina,2022-11-30,2022,GROUP_STAGE,Poland,Argentina,AWAY,0,2,-259,0.1095,0.225,0.6655,0.7,2,0.6655,1,0.2628,0.2145,0.5227,1.79,1.92,0.5227,1,0.2168,0.2177,0.5655,1.46,1.94,0.5655,1
wc2022-canada-morocco,2022-12-01,2022,GROUP_STAGE,Canada,Morocco,AWAY,1,2,-147,0.2005,0.2679,0.5316,0.98,1.72,0.5316,1,0.3838,0.2655,0.3507,2.24,1.45,0.3838,0,0.3288,0.2662,0.405,1.86,1.53,0.405,1
wc2022-croatia-belgium,2022-12-01,2022,GROUP_STAGE,Croatia,Belgium,DRAW,0,0,-49,0.2998,0.2875,0.4127,1.23,1.47,0.4127,0,0.3648,0.2744,0.3608,2.52,1.28,0.3648,0,0.3453,0.2783,0.3764,2.13,1.34,0.3764,0
wc2022-costa-rica-germany,2022-12-01,2022,GROUP_STAGE,Costa Rica,Germany,AWAY,2,4,-401,0.0333,0.1492,0.8175,0.35,2.35,0.8175,1,0.4324,0.213,0.3546,3.68,1.71,0.4324,0,0.3127,0.1939,0.4935,2.68,1.9,0.4935,1
wc2022-japan-spain,2022-12-01,2022,GROUP_STAGE,Japan,Spain,HOME,2,1,-198,0.1553,0.2506,0.5941,0.85,1.85,0.5941,0,0.3185,0.2341,0.4474,1.97,1.69,0.4474,0,0.2695,0.2391,0.4914,1.64,1.74,0.4914,0
wc2022-korea-republic-portugal,2022-12-02,2022,GROUP_STAGE,Korea Republic,Portugal,HOME,2,1,-456,0.0242,0.1288,0.847,0.3,2.49,0.847,0,0.4356,0.211,0.3534,3.67,1.6,0.4356,1,0.3122,0.1863,0.5015,2.66,1.87,0.5015,0
wc2022-ghana-uruguay,2022-12-02,2022,GROUP_STAGE,Ghana,Uruguay,AWAY,0,2,-124,0.2225,0.2742,0.5033,1.04,1.66,0.5033,1,0.2378,0.2267,0.5355,1.69,1.77,0.5355,1,0.2332,0.241,0.5258,1.5,1.74,0.5258,1
wc2022-cameroon-brazil,2022-12-02,2022,GROUP_STAGE,Cameroon,Brazil,HOME,1,0,-342,0.0595,0.1826,0.7579,0.5,2.2,0.7579,0,0.2114,0.2248,0.5638,1.35,1.95,0.5638,0,0.1658,0.2121,0.622,1.09,2.03,0.622,0
wc2022-serbia-switzerland,2022-12-02,2022,GROUP_STAGE,Serbia,Switzerland,AWAY,2,3,-130,0.2166,0.2727,0.5107,1.03,1.67,0.5107,1,0.3987,0.2783,0.323,2.27,1.43,0.3987,0,0.3441,0.2766,0.3793,1.9,1.5,0.3793,1
wc2022-netherlands-united-states,2022-12-03,2022,LAST_16,Netherlands,United States,HOME,3,1,370,0.787,0.167,0.0461,2.27,0.43,0.787,1,0.5153,0.246,0.2387,2.78,1.46,0.5153,1,0.5968,0.2223,0.1809,2.63,1.15,0.5968,1
wc2022-argentina-australia,2022-12-03,2022,LAST_16,Argentina,Australia,HOME,2,1,249,0.654,0.2295,0.1164,1.97,0.73,0.654,1,0.6963,0.1854,0.1183,2.79,1.01,0.6963,1,0.6836,0.1986,0.1177,2.54,0.93,0.6836,1
wc2022-france-poland,2022-12-04,2022,LAST_16,France,Poland,HOME,3,1,312,0.726,0.1985,0.0755,2.13,0.57,0.726,1,0.7059,0.1872,0.1069,2.83,0.81,0.7059,1,0.7119,0.1906,0.0975,2.62,0.74,0.7119,1
wc2022-england-senegal,2022-12-04,2022,LAST_16,England,Senegal,HOME,3,0,196,0.5911,0.2515,0.1573,1.84,0.86,0.5911,1,0.6721,0.1989,0.129,2.96,1.02,0.6721,1,0.6478,0.2147,0.1375,2.62,0.97,0.6478,1
wc2022-japan-croatia,2022-12-05,2022,LAST_16,Japan,Croatia,DRAW,1,1,-21,0.3314,0.2896,0.379,1.3,1.4,0.379,0,0.3602,0.2812,0.3586,2.06,1.58,0.3602,0,0.3516,0.2837,0.3647,1.83,1.53,0.3647,0
wc2022-brazil-korea-republic,2022-12-05,2022,LAST_16,Brazil,Korea Republic,HOME,4,1,475,0.8526,0.1242,0.0231,2.54,0.3,0.8526,1,0.5188,0.2411,0.2401,2.68,1.51,0.5188,1,0.6189,0.206,0.175,2.64,1.15,0.6189,1
wc2022-morocco-spain,2022-12-06,2022,LAST_16,Morocco,Spain,DRAW,0,0,-124,0.2219,0.2741,0.504,1.04,1.66,0.504,0,0.3054,0.2582,0.4364,1.88,1.69,0.4364,0,0.2804,0.263,0.4567,1.63,1.68,0.4567,0
wc2022-portugal-switzerland,2022-12-06,2022,LAST_16,Portugal,Switzerland,HOME,6,1,112,0.4883,0.2772,0.2345,1.63,1.07,0.4883,1,0.5736,0.2218,0.2046,2.98,1.06,0.5736,1,0.548,0.2384,0.2136,2.57,1.06,0.548,1
wc2022-croatia-brazil,2022-12-09,2022,QUARTER_FINAL,Croatia,Brazil,DRAW,1,1,-135,0.2116,0.2713,0.5171,1.01,1.69,0.5171,0,0.3147,0.2844,0.4009,2.05,1.6,0.4009,0,0.2838,0.2805,0.4358,1.74,1.63,0.4358,0
wc2022-netherlands-argentina,2022-12-09,2022,QUARTER_FINAL,Netherlands,Argentina,DRAW,2,2,-82,0.2651,0.2831,0.4518,1.15,1.55,0.4518,0,0.3945,0.2954,0.3101,2.43,1.42,0.3945,0,0.3557,0.2917,0.3526,2.04,1.46,0.3557,0
wc2022-morocco-portugal,2022-12-10,2022,QUARTER_FINAL,Morocco,Portugal,HOME,1,0,-63,0.2851,0.2859,0.429,1.19,1.51,0.429,0,0.3395,0.2627,0.3978,2.04,1.63,0.3978,0,0.3232,0.2697,0.4072,1.79,1.59,0.4072,0
wc2022-england-france,2022-12-10,2022,QUARTER_FINAL,England,France,AWAY,1,2,-41,0.3085,0.2883,0.4033,1.25,1.45,0.4033,1,0.4367,0.2679,0.2954,2.67,1.23,0.4367,0,0.3982,0.274,0.3278,2.24,1.3,0.3982,0
wc2022-argentina-croatia,2022-12-13,2022,SEMI_FINAL,Argentina,Croatia,HOME,3,0,150,0.5355,0.267,0.1975,1.73,0.97,0.5355,1,0.6525,0.1978,0.1497,2.87,1.18,0.6525,1,0.6174,0.2186,0.164,2.53,1.12,0.6174,1
wc2022-france-morocco,2022-12-14,2022,SEMI_FINAL,France,Morocco,HOME,2,0,150,0.5353,0.2671,0.1977,1.73,0.98,0.5353,1,0.7021,0.1793,0.1186,2.87,0.84,0.7021,1,0.6521,0.2056,0.1423,2.53,0.88,0.6521,1
wc2022-argentina-france,2022-12-18,2022,FINAL,Argentina,France,DRAW,3,3,-53,0.2954,0.2871,0.4176,1.22,1.48,0.4176,0,0.443,0.2553,0.3017,2.69,1.36,0.443,0,0.3987,0.2648,0.3365,2.25,1.4,0.3987,0
